"Source","Target","Weight"
"260647194652193","cutebaby.community",1
"260647194652193","cutebabyvid",1
"260647194652193","cynthiahottonok",8
"260647194652193","daniel.vedoya.5",1
"260647194652193","daniloycarlaoneto",11
"260647194652193","dantegebel",1
"260647194652193","darlove21",6
"260647194652193","debby.aramayo.77",4
"260647194652193","defendemosladignidadhumana",15
"260647194652193","defiendetufecatolico",1
"260647194652193","delmundosoy",1
"260647194652193","derquiXlavida",1
"260647194652193","diariouno",1
"260647194652193","diariourbanosj",1
"260647194652193","dimas.barco.1",1
"260647194652193","dinarezi",2
"260647194652193","diocesis.detenancingo",1
"260647194652193","diocesisqro",1
"260647194652193","diosesbueno",1
"260647194652193","diputados.argentina",1
"260647194652193","disidentescr",2
"260647194652193","divinamisericordiasurco",2
"260647194652193","docentesporlavidaargentina",1
"260647194652193","docentesvivos",1
"260647194652193","donfernandocardenas",6
"260647194652193","dr.palermo",2
"260647194652193","drgabrielfciani",6
"260647194652193","drguillermorodriguezdure",1
"260647194652193","ecclesiacatholicoo",1
"260647194652193","edgardo.r.tejera",1
"260647194652193","eduardo.grecco.566",1
"260647194652193","elbebitocadavidavale",2
"260647194652193","elevangelioesjesus",1
"260647194652193","elnacionalistaar",3
"260647194652193","elrincondelaapologetica",1
"260647194652193","elzettamasuno",1
"260647194652193","enriquevan",2
"260647194652193","eresmasquevencedor",1
"260647194652193","estacionclaridadradio",1
"260647194652193","esteban.chamorro.39",1
"260647194652193","events",25
"260647194652193","ewtnespanol",2
"260647194652193","ezequias.caleb",1
"260647194652193","fabian.barrera.5",7
"260647194652193","fabiana.lacalandria",2
"260647194652193","farofilmsok",15
"260647194652193","fatherfrankpavone",1
"260647194652193","federacion.aciera",11
"260647194652193","feminismoyflow",2
"260647194652193","feministasdelanuevaola",3
"260647194652193","feyamorcatolico",1
"260647194652193","fmsancayetano",1
"260647194652193","franylavida",42
"260647194652193","freddy.deanda",1
"260647194652193","freedaesp",1
"260647194652193","frentejoven",19
"260647194652193","frentepatriotalaplata",7
"260647194652193","fundacionamigosdegravida",1
"260647194652193","gabynemeok",8
"260647194652193","gautofacundook",19
"260647194652193","genecon.arg",9
"260647194652193","geneprovidalatino",57
"260647194652193","generacionpentecostales",1
"260647194652193","georgiina.dominz",3
"260647194652193","ginette.leduc1",1
"260647194652193","groups",15
"260647194652193","guillermorodriguezlondono",2
"260647194652193","gustavo.ancafil",2
"260647194652193","hablaalmundo",1
"260647194652193","hashtag",1
"260647194652193","hcongresopuebla",1
"260647194652193","helizabelle",2
"260647194652193","hopevideosparaelcambio",1
"260647194652193","https://www.facebook.com/1379028092121231",1
"260647194652193","https://www.facebook.com/444517558919775",1
"260647194652193","https://www.facebook.com/672551223112464",1
"260647194652193","iglesia.vdf",13
"260647194652193","iglesiacatolicadelaaldealaprimavera",2
"260647194652193","indignadoXD",2
"260647194652193","infopico",2
"260647194652193","irineu.dirami",1
"260647194652193","iveargentina",1
"260647194652193","jaimenavas86",1
"260647194652193","javier.ancaplibertad",2
"260647194652193","jdarganaraz",5
"260647194652193","jdtocarrunchof",5
"260647194652193","jkalvaradomusic",1
"260647194652193","john.naadaa",1
"260647194652193","jorgemarquezuy",1
"260647194652193","jovenescelestesrp",1
"260647194652193","jovenesprovidaarg",1
"260647194652193","juanjomalvinas",17
"260647194652193","julenrementeriamx",1
"260647194652193","juliocesargomez.provida",1
"260647194652193","juventudcelestecun",1
"260647194652193","laderechadiario",1
"260647194652193","lagaceta",1
"260647194652193","lamaternidadseradeseadaonosera",1
"260647194652193","lamayoriaceleste",4
"260647194652193","lamayoriacelestebariloche",14
"260647194652193","lamurallaceleste",6
"260647194652193","lanacion",10
"260647194652193","lavidanosedebate.sedefiende",2
"260647194652193","lavoztv915altaitalia",9
"260647194652193","libertadcristiana1",3
"260647194652193","libertarioantiprogresismo",1
"260647194652193","lisandro.bordasanchez",1
"260647194652193","liveactionargentina",4
"260647194652193","llamandoalomalomalo",6
"260647194652193","lore.profedefilosofia",4
"260647194652193","losignorantestv",1
"260647194652193","lucas.flores2018",2
"260647194652193","luisalejandro.recio",2
"260647194652193","luismiguel.cormanrugel.7",1
"260647194652193","lupe.batallan.5",1
"260647194652193","mamareinaupsocl",1
"260647194652193","mamelafiallo",8
"260647194652193","manifestandosugloriaenlatierra",14
"260647194652193","maninoperrucci",1
"260647194652193","marcela.campagnoli",1
"260647194652193","marchaporlavidamendozaoficial",4
"260647194652193","maria.espinosadelosmonterosarv",1
"260647194652193","mariaelena.ontivero",1
"260647194652193","mariana.rodriguezvarela",7
"260647194652193","marioarangovivanco",2
"260647194652193","masha.lepskaya",1
"260647194652193","masvidaoficial",53
"260647194652193","materfatima",1
"260647194652193","me.exotix",1
"260647194652193","medinanilo",1
"260647194652193","mediosalternativos32",5
"260647194652193","mexicoenaccionsonora",1
"260647194652193","miargentinaprovida",3
"260647194652193","mibebeoficial",1
"260647194652193","mipequenomilagro",1
"260647194652193","misantisimafe.peru",1
"260647194652193","mision.celeste.7",4
"260647194652193","misionero.sp",2
"260647194652193","misionerosdiscipulosdejesucristoymaria",5
"260647194652193","misionprovidamundial",1
"260647194652193","misionruah",1
"260647194652193","movimientorevolucionarioterceraposicion",7
"260647194652193","musicamex",3
"260647194652193","nadamek1",1
"260647194652193","nadiajmarquez",14
"260647194652193","nadiemenoscentroamerica",43
"260647194652193","natalia.170891",1
"260647194652193","nayaritporlavida",41
"260647194652193","nazercol",2
"260647194652193","ndlourdes",1
"260647194652193","newwinefromheaven",4
"260647194652193","nolocreocom",2
"260647194652193","nora.diazgottelli",1
"260647194652193","nosoyhuerfanotengoamaria",1
"260647194652193","noticiasenvideotar",2
"260647194652193","noticierohoymismo",1
"260647194652193","notidiocesis.chihuahua",1
"260647194652193","nuevavida977fm",1
"260647194652193","officialsermejor",1
"260647194652193","ojueljael",4
"260647194652193","okdiario",1
"260647194652193","ompei.org",1
"260647194652193","omvArgentinaoficial",2
"260647194652193","oscarsandovalggarcia",1
"260647194652193","oyola777",1
"260647194652193","pablo.ramirez.771",2
"260647194652193","pablomunoziturrieta",7
"260647194652193","pactoporlavidamx",9
"260647194652193","padreleandrobonnin",2
"260647194652193","padreluiszazano",2
"260647194652193","padrepanesso",27
"260647194652193","padrerodolfolondono",1
"260647194652193","paoladejesusoficial",1
"260647194652193","parroquiasanantoniodepaduaobispotrejo",22
"260647194652193","parroquiasantisimosacramento.guernica",7
"260647194652193","parroquiavirgendesamparados",16
"260647194652193","partidocelesteprovida",142
"260647194652193","patricia.soprano",1
"260647194652193","pediatraleonardoescobar",3
"260647194652193","pepy.echeverria",1
"260647194652193","pertenecemosal41",1
"260647194652193","perucatolico",1
"260647194652193","pftberzoni",8
"260647194652193","planetaholistico",1
"260647194652193","plataformaLP",7
"260647194652193","politicamentediestros",1
"260647194652193","ppacoamezquitaofm",1
"260647194652193","ppedrocristo.floresreyes",1
"260647194652193","predicadorcatolicoangelsalguero",3
"260647194652193","prodrigo.pe",1
"260647194652193","promoviendopensamientocritico",1
"260647194652193","provida.de.por.vida",1
"260647194652193","providadedallas",4
"260647194652193","providahonduras",1
"260647194652193","psebashn",1
"260647194652193","pvasquez6",2
"260647194652193","quepasasalta",6
"260647194652193","radiodelrosario",1
"260647194652193","radiomisionlatina",2
"260647194652193","radiomitre",5
"260647194652193","raulc.perez.14",4
"260647194652193","realpolitik.noticias",1
"260647194652193","redintercesoresactivos",1
"260647194652193","redmujerembarazovulnerable",15
"260647194652193","regresosendaantigua",1
"260647194652193","reneluis.castellon",3
"260647194652193","risasporlavida",5
"260647194652193","rlaoficial",1
"260647194652193","rodrigolezcanook",42
"260647194652193","rosa.zapata.50746",7
"260647194652193","sabrina.barone.33",6
"260647194652193","sabrina.basile.9",1
"260647194652193","saltoprovida",1
"260647194652193","salvarel1.nohayexcepciones",11
"260647194652193","sandra.n.piccinini",3
"260647194652193","sarita.roa.3",2
"260647194652193","sebastian.pinto.501",2
"260647194652193","seguirjesusenpdg",2
"260647194652193","senora.pilar.dallas",1
"260647194652193","silvia.eliasdeperez",4
"260647194652193","sofia.geovana",1
"260647194652193","somosmascatamarca",4
"260647194652193","soyelpayasodelatoledo",5
"260647194652193","sputnik.france",1
"260647194652193","suVOZsosVOS",3
"260647194652193","suizerdaniel",1
"260647194652193","sv.vida",1
"260647194652193","telefeneuquen",1
"260647194652193","telefenoticias",3
"260647194652193","televisaquintanaroo",1
"260647194652193","teologiapaulina",3
"260647194652193","tertuliasliberales",1
"260647194652193","tienesquenacer",1
"260647194652193","todonoticias",24
"260647194652193","tomgonzalezpondal",11
"260647194652193","trabajosocialdisidente",3
"260647194652193","tucachitodecielo",2
"260647194652193","tvonchile",1
"260647194652193","u.provida",1
"260647194652193","udabogadosporlaverdad",1
"260647194652193","ulicuencaok",6
"260647194652193","unidadprovida",12
"260647194652193","unsiervoinutil",5
"260647194652193","upsocljuegodeninos",1
"260647194652193","venchiarutti",1
"260647194652193","vidaenelvientre",6
"260647194652193","virgenybasilicalujan",1
"260647194652193","viviana.diazvandick",13
"260647194652193","votoprovida2019",7
"260647194652193","willaxfans.digital",1
"260647194652193","woabestbabies",1
"260647194652193","ylopendejosecura",1
"260647194652193","yovotoporlavida",2
"275911789207670","100006183589206",1
"275911789207670","100010248429231",1
"275911789207670","100067004521127",9
"275911789207670","100069497988337",10
"275911789207670","100123124761181",3
"275911789207670","100671468223243",1
"275911789207670","102184578134361",16
"275911789207670","102585367941782",1
"275911789207670","103684254856520",3
"275911789207670","104393194496952",1
"275911789207670","104428821869938",6
"275911789207670","104486974537923",40
"275911789207670","105241791616465",32
"275911789207670","107308677759075",24
"275911789207670","109469004085794",1
"275911789207670","110160730624746",24
"275911789207670","113784697011130",3
"275911789207670","116849255088133",1
"275911789207670","117385395113370",9
"275911789207670","1177127502333710",1
"275911789207670","1209294019230846",27
"275911789207670","1306108819548396",2
"275911789207670","1412120988867630",1
"275911789207670","149973528382173",1
"275911789207670","150081943105341",1
"275911789207670","153080620724",3
"275911789207670","1556508674527031",1
"275911789207670","1587095664752936",2
"275911789207670","1762227373808704",5
"275911789207670","1864770367141996",6
"275911789207670","189251925074892",12
"275911789207670","191703894995704",1
"275911789207670","2233245600321266",9
"275911789207670","261460981135418",2
"275911789207670","306967139447061",1
"275911789207670","440496716791581",1
"275911789207670","529478084321119",1
"275911789207670","573448119990489",2
"275911789207670","672551223112464",23
"275911789207670","705001606345632",1
"275911789207670","Amadoabregoministyoficial",21
"275911789207670","AngelDelgadoOficial1",1
"275911789207670","Antinomx",1
"275911789207670","AvivamientoEnElPeru",1
"275911789207670","BBCnewsMundo",1
"275911789207670","BadabunOficial",9
"275911789207670","Balleriniok",1
"275911789207670","BestCableCasma",1
"275911789207670","BibliaTodo",2
"275911789207670","BuscatuEncuentro",1
"275911789207670","CaminodeSantidas1",1
"275911789207670","CarlosRamOficial",1
"275911789207670","ConParticipacion",1
"275911789207670","ConservadorCristiano",8
"275911789207670","CoordinadoraRepPERU",1
"275911789207670","DRV.tienda",2
"275911789207670","DalaPalabra",9
"275911789207670","DespiertaJesuCristovieneYA",1
"275911789207670","EXLGTBPERU",140
"275911789207670","ElANGELdelCallao",2
"275911789207670","ElEnjambreOficial",1
"275911789207670","ElsaaMendezb",2
"275911789207670","ExitosaGo",2
"275911789207670","Exitosanoticias",1
"275911789207670","ForoLiberalAL",1
"275911789207670","FreeStateWithAlex",1
"275911789207670","FrepapOficial",1
"275911789207670","Gary.Lee.2013",1
"275911789207670","IglesiaHabacucPeru",1
"275911789207670","ImagenTVMex",2
"275911789207670","ImportadoraFlomil",1
"275911789207670","InfanciaSinMaltratosARG",1
"275911789207670","Israel.SJL",1
"275911789207670","JSMFPy",3
"275911789207670","JeffersonNTN24",4
"275911789207670","JesuCristoTvcanal7",1
"275911789207670","JosafatCernaR.Oficial",1
"275911789207670","JuanCarlosAtoch",1
"275911789207670","KeikoFujimoriOficial",2
"275911789207670","KontraReingenieriaSocial",1
"275911789207670","LaNuezPeru",1
"275911789207670","LaRadioCatolica",1
"275911789207670","LaResistencia.pe",1
"275911789207670","LaVozCelestialOficial",1
"275911789207670","LasParejasReales",1
"275911789207670","MEDICOSVERDAD",1
"275911789207670","MMM28deJulioOficial",6
"275911789207670","MMMENCIUDADLINEAL",4
"275911789207670","MMMHuancayoZona15",106
"275911789207670","MMMMIPERU",191
"275911789207670","MMMSecocha",11
"275911789207670","MMMUSAORLANDOFL",1
"275911789207670","MMMVMT",1
"275911789207670","MinInterYireh",4
"275911789207670","MovimientoMisioneroMundialOficial",2
"275911789207670","NWRNetwork",7
"275911789207670","Noalateoriaqueer",5
"275911789207670","NoticiasTelemundo",1
"275911789207670","OBISPO.cristiano.PERU",33
"275911789207670","Obed.Obadiah.Oficial",1
"275911789207670","OlaCelesteArgentina",1
"275911789207670","PBOPeru",1
"275911789207670","PastorManuelCastaneda7",1
"275911789207670","PastorWillGraham",1
"275911789207670","PastoraSandraLopez",9
"275911789207670","Peruanos.UPEB",2
"275911789207670","PeruanosEnLinea",1
"275911789207670","RBelmontC",1
"275911789207670","RadioMaranataChiloe",162
"275911789207670","Radiosensacionny",9
"275911789207670","RafaelLopezAliagaOficial",19
"275911789207670","RedFamiliasEntrerrianas",1
"275911789207670","RodolfoRojasInternacional",1
"275911789207670","SomosTodoVida",1
"275911789207670","StereoVision",1
"275911789207670","TacnaFielOfficial",1
"275911789207670","UltimooMinuto",2
"275911789207670","VillaElSalvador112",1
"275911789207670","Vladimirprincipe",1
"275911789207670","abrahan.chucas",1
"275911789207670","adventistasups",10
"275911789207670","alimamanibarriga",1
"275911789207670","alixsonrisa",1
"275911789207670","amorenaccionmundial",3
"275911789207670","angelestacion.con",23
"275911789207670","angelestaciontv",14
"275911789207670","aricanoserinde0506",1
"275911789207670","arquidiocesisdemonterrey",1
"275911789207670","arturoislasallende",2
"275911789207670","asambleadediossimientedepaz",106
"275911789207670","asavazzini",1
"275911789207670","avancemisionerosilot.amip.5",8
"275911789207670","baella",1
"275911789207670","beatriz.mejiamori",1
"275911789207670","betel.television",2
"275911789207670","bethelinforma",2
"275911789207670","bethelradio",4
"275911789207670","betheltv",5
"275911789207670","brenda.delriodepetarra",1
"275911789207670","candelita777",1
"275911789207670","capitanperuoficial",1
"275911789207670","ceciliagarciaperu",1
"275911789207670","centrocristianocastro",21
"275911789207670","centroserfamilia",1
"275911789207670","cesarcombinaoficial",1
"275911789207670","coaliciondeoracionporelperu",4
"275911789207670","combitvpe",1
"275911789207670","conectateencasaconJesus",6
"275911789207670","conuviveargentina",1
"275911789207670","cristoelreydegloria",14
"275911789207670","dantegebel",1
"275911789207670","devolucionperu",5
"275911789207670","dimas.barco.1",1
"275911789207670","dinarezi",1
"275911789207670","drgabrielfciani",1
"275911789207670","eduardo.grecco.566",1
"275911789207670","elnuevodiariord",1
"275911789207670","elohim.jucuapa",28
"275911789207670","elotroecuador",1
"275911789207670","elrincondelaapologetica",1
"275911789207670","eltiocienlucas",1
"275911789207670","encasaestoyfeliz",1
"275911789207670","esteban.chamorro.39",5
"275911789207670","eugeniomasias",10
"275911789207670","evangeliopuromag",2
"275911789207670","events",2
"275911789207670","federacion.apafaslimacallao",9
"275911789207670","fnf.ags",1
"275911789207670","freddy.deanda",27
"275911789207670","frentejoven",1
"275911789207670","generacionpentecostales",1
"275911789207670","giancarlo.correa.77",1
"275911789207670","giulianacalambrogio",1
"275911789207670","groups",1
"275911789207670","hectorrolan.riveraespinoza",1
"275911789207670","heraldos.peru",1
"275911789207670","hermanojuanmanuelvaz",1
"275911789207670","hombrenuevoradio",16
"275911789207670","https://www.facebook.com/100106098772876",1
"275911789207670","iglesiacristianatierraprometidac.Inc",10
"275911789207670","ipcalve",155
"275911789207670","iveargentina",1
"275911789207670","jequitachanta",13
"275911789207670","jmpnoticias",4
"275911789207670","jorgemarquezuy",2
"275911789207670","juan.c.rojas.35110",2
"275911789207670","julioguzmancaceres",1
"275911789207670","juventudprovidaperu",2
"275911789207670","kairosmedios",1
"275911789207670","kehilagozoypaz",1
"275911789207670","losignorantestv",2
"275911789207670","macasaderestauracion",25
"275911789207670","madresporelperu",4
"275911789207670","marchaporlafamiliaperu",1
"275911789207670","ministeriosunidosTF",7
"275911789207670","misionerosdiscipulosdejesucristoymaria",1
"275911789207670","mmchao.org",1
"275911789207670","mmmSanJuanDeMirafloresUmamarca",2
"275911789207670","mmmarequipa",3
"275911789207670","mmmhuaraz.org",1
"275911789207670","mmmignacioprado",1
"275911789207670","mmmperu",6
"275911789207670","mmmpresbiterio6",21
"275911789207670","mmmvillale",7
"275911789207670","movimiento.profamilia",11
"275911789207670","movimientomisioneromundialyurimaguas",6
"275911789207670","nelly.zunigavaldiviezo.5",1
"275911789207670","nora.diazgottelli",1
"275911789207670","oficcial.dinasantamaria",2
"275911789207670","ompei.org",3
"275911789207670","organizzazionemondialeperlavita",2
"275911789207670","orlandowilliansr",1
"275911789207670","pablorosalesoficial",30
"275911789207670","partidocelesteprovida",1
"275911789207670","pastorarturonorero",1
"275911789207670","pastorhabemner.mejia",6
"275911789207670","pastorsebastiaogois",11
"275911789207670","patrialibertaria1",1
"275911789207670","patriaorgullosa",1
"275911789207670","penny.lane.9803150",55
"275911789207670","peru21",1
"275911789207670","planetalibre33",1
"275911789207670","prensaperuoficial",1
"275911789207670","pueblo.dedios.7",12
"275911789207670","puericulturapediatria",1
"275911789207670","qispinqa",1
"275911789207670","radiobacanstereoec",7
"275911789207670","revistaluxdei",6
"275911789207670","rlaoficial",6
"275911789207670","robertoelejido",4
"275911789207670","rodolfogonzaleztv",2
"275911789207670","rosamariabartraba",2
"275911789207670","roxana.camacho.798",2
"275911789207670","rppnoticias",1
"275911789207670","sabrina.basile.9",1
"275911789207670","saulalcides",1
"275911789207670","tabascoreza",1
"275911789207670","trukinave",1
"275911789207670","udabogadosporlaverdad",1
"275911789207670","uncanalinteligente",2
"275911789207670","unionvoluntades",1
"275911789207670","universidadsel",2
"275911789207670","ventanillatv",1
"275911789207670","veronica.valentinmendoza",1
"275911789207670","vertvlatam",13
"275911789207670","viveconderechos2020",1
"275911789207670","willaxfans.digital",1
"275911789207670","wmmnewzealand",1
"275911789207670","yosoyelmensajero",1
"275911789207670","zitatv.pe",4
"291520987861897","100004300890552",1
"291520987861897","102879711180246",3
"291520987861897","102936811093449",22
"291520987861897","102940084621957",1
"291520987861897","105225874668190",1
"291520987861897","106375754944749",1
"291520987861897","107422130606878",1
"291520987861897","108502844029007",1
"291520987861897","113954906959713",1
"291520987861897","1223198864522093",2
"291520987861897","1224380374371744",1
"291520987861897","123479377794127",20
"291520987861897","1426212820968753",1
"291520987861897","1536679406567632",1
"291520987861897","1572729122955195",24
"291520987861897","1606815329554276",1
"291520987861897","2110438885856041",8
"291520987861897","225805635710",1
"291520987861897","261460981135418",1
"291520987861897","309776556325627",156
"291520987861897","313750051980863",2
"291520987861897","354529522042606",1
"291520987861897","40DiasPorLaVidaInternacional",3
"291520987861897","40Tabacalera",2
"291520987861897","40diasporlavida.iztapalapa",2
"291520987861897","40diasporlavidamexico",254
"291520987861897","40diasporlavidamonterrey",1
"291520987861897","40diasporlavidanapolesdelvalle",2
"291520987861897","40diasporlavidaromacdmx",11
"291520987861897","40diasxlavidagdl",1
"291520987861897","456187628148184",1
"291520987861897","594357544295636",1
"291520987861897","680976501929128",1
"291520987861897","841961289341580",1
"291520987861897","AccionProvida",1
"291520987861897","AmarCadaLatido",3
"291520987861897","Antinomx",1
"291520987861897","Apologetica12",3
"291520987861897","ArquidiocesisTuxtla",1
"291520987861897","Artigazzz",1
"291520987861897","BlogDeMariana",4
"291520987861897","BoscoAbascalMx",1
"291520987861897","CNDHmx",1
"291520987861897","CarlosRamOficial",17
"291520987861897","CartoonNetwork",2
"291520987861897","CentralInformativaTV",1
"291520987861897","CiroGomezLeyva",1
"291520987861897","CiudadanoGobernanteSonora",4
"291520987861897","ConMisHijosNoTeMetasOficial",3
"291520987861897","ConParticipacion",10
"291520987861897","CongresoMich",1
"291520987861897","CongresoVeracruz",1
"291520987861897","ConservadorCristiano",1
"291520987861897","CreciendoContigoMujer",1
"291520987861897","EduardoVerastegui",6
"291520987861897","ElEnjambreOficial",2
"291520987861897","ElPescaditoOpresor",1
"291520987861897","ElUniversalOnline",1
"291520987861897","ElsaaMendezb",10
"291520987861897","EnsenadaSinCensura",1
"291520987861897","ExcelenciaPersonal",1
"291520987861897","FONacionalMX",2
"291520987861897","FocusFilmsMexico",6
"291520987861897","FrenteCeleste",6
"291520987861897","FrenteNacionalPorLaFamiliaOficial",113
"291520987861897","FrenteNacionalPorLaFamiliaZacatecas",6
"291520987861897","FrentexlaFamiliaPuebla",1
"291520987861897","GPMorenaGto",1
"291520987861897","JUVI.AC",3
"291520987861897","JaimeBonillaValdez",1
"291520987861897","JonathanMurciaApologista",3
"291520987861897","LACONTRATELEVISION",3
"291520987861897","LaCoalicionSumAS",4
"291520987861897","LevantaTuVozMx",1
"291520987861897","Lideresvidayfamilia",1
"291520987861897","LupitaVenegasOFICIAL",12
"291520987861897","ManuelGranad0s",2
"291520987861897","Mons.Jose.Ignacio.Munilla",1
"291520987861897","MovimientoAlegriayPaz",1
"291520987861897","NARIZROJAAC",3
"291520987861897","NadieMenos.org",47
"291520987861897","NoticierosTelevisacom",1
"291520987861897","ONGCATOLICASINCOMPONENDA",1
"291520987861897","OmniaInCharitateNituntur",1
"291520987861897","PadreSam",1
"291520987861897","PalomaAmezquita",1
"291520987861897","PasosPorlaVida",23
"291520987861897","PasosPorlaVidaGDL",1
"291520987861897","PasosVidaMich",1
"291520987861897","PastorEniorJosue",1
"291520987861897","PoderFamiliaMx",20
"291520987861897","PoliticamenteIncorrectoVerificado",3
"291520987861897","ProLifeArmyMx",3
"291520987861897","RescatandoPrincipios",1
"291520987861897","SAMUELGARCIASEPULVEDA",1
"291520987861897","SCJNMexico",1
"291520987861897","Santiagoalarconok",2
"291520987861897","SecretariadeGobernacion",2
"291520987861897","SomosLaGeneracionProvida",1
"291520987861897","UnidadOaxVidayFamilia",1
"291520987861897","VaneRotoPhoto",1
"291520987861897","VictorPacillasOficial",1
"291520987861897","VotoCatolicoMexico",2
"291520987861897","actuaFamiliaAndalucia",2
"291520987861897","actuaporlasalud",1
"291520987861897","ainmexico",1
"291520987861897","alertavigilante",1
"291520987861897","amparito.medina",1
"291520987861897","andresestebanlr",4
"291520987861897","arquidiocesisdemonterrey",4
"291520987861897","arquidiocesisdgo",3
"291520987861897","arquihillo",3
"291520987861897","brenda.delriodepetarra",1
"291520987861897","cabildex",3
"291520987861897","canaldelcongreso",9
"291520987861897","carlos.cancelado.52",1
"291520987861897","catholiclink",1
"291520987861897","catoliscopio",1
"291520987861897","comandoprovida",5
"291520987861897","confamiliamx",4
"291520987861897","congresobc.poderlegislativo",3
"291520987861897","cruzadaporlafamilia.chihuahua",1
"291520987861897","desdelafe",4
"291520987861897","dilobieninternacional",1
"291520987861897","elrincondelaapologetica",20
"291520987861897","episcopadomexicano",8
"291520987861897","escueladelafeoficial",1
"291520987861897","events",7
"291520987861897","ewtnespanol",2
"291520987861897","famflix.mx",1
"291520987861897","fiatmaria17",1
"291520987861897","frentefamiliajal",4
"291520987861897","fundacionchooselife",1
"291520987861897","geneprovidalatino",4
"291520987861897","groups",1
"291520987861897","hcongresopuebla",1
"291520987861897","https://www.facebook.com/104664234829879",1
"291520987861897","jessica.huertaayala",3
"291520987861897","jovenesprovidaqroo",1
"291520987861897","juliocesargomez.catolico",2
"291520987861897","lawyerjesus75",3
"291520987861897","legismex",1
"291520987861897","lillytellezg",2
"291520987861897","losignorantestv",3
"291520987861897","mamelafiallo",6
"291520987861897","materfatima",1
"291520987861897","mexicoenaccionsonora",126
"291520987861897","miklos.lukacs.8",1
"291520987861897","movivamexico",1
"291520987861897","oracionxvidahmo",1
"291520987861897","pablomunoziturrieta",1
"291520987861897","pablorosalesoficial",1
"291520987861897","parroquiaweb",3
"291520987861897","partidocelesteprovida",2
"291520987861897","paulinosmex",1
"291520987861897","productoratekton",1
"291520987861897","redfamiliamexico",7
"291520987861897","risasporlavida",1
"291520987861897","rodrigoivancortes",5
"291520987861897","sabervotar",1
"291520987861897","salvarel1.nohayexcepciones",3
"291520987861897","saracastellanosg12",1
"291520987861897","senoradulceespera",1
"291520987861897","solidartmx",1
"291520987861897","tabascoreza",2
"291520987861897","urielesqueda4",1
"291520987861897","valoraradio",9
"291520987861897","vaticannews.es",1
"303970143732912","100000823414638",1
"303970143732912","100004763372336",2
"303970143732912","100008472408322",2
"303970143732912","100068672206689",1
"303970143732912","104026884711526",14
"303970143732912","104710767848567",1
"303970143732912","106176127404465",1
"303970143732912","108139104164628",10
"303970143732912","109050217132791",2
"303970143732912","109933327447976",1
"303970143732912","110687293857051",9
"303970143732912","112314383867699",2
"303970143732912","112540297188795",10
"303970143732912","1336104469854523",1
"303970143732912","1487217914697110",1
"303970143732912","153080620724",1
"303970143732912","1572729122955195",1
"303970143732912","235745661340994",13
"303970143732912","2437830799612513",1
"303970143732912","2598263640200485",1
"303970143732912","309776556325627",4
"303970143732912","313750051980863",1
"303970143732912","322502984619803",1
"303970143732912","440496716791581",1
"303970143732912","460519208076359",1
"303970143732912","5Ddimension",2
"303970143732912","635423549844240",1
"303970143732912","693200298015080",11
"303970143732912","726408470859518",1
"303970143732912","893101194380807",5
"303970143732912","925396550854621",1
"303970143732912","938797519547765",1
"303970143732912","939397909422636",1
"303970143732912","AFavordeDios",4
"303970143732912","AbogadosAntifem",2
"303970143732912","AlbertoSavazziniProVida",2
"303970143732912","Alejandroantiiluminatti",1
"303970143732912","AlvisePerez",4
"303970143732912","Antinomx",3
"303970143732912","Apoyamos20madrid",1
"303970143732912","BadabunOficial",4
"303970143732912","Balleriniok",1
"303970143732912","BibliaTodo",1
"303970143732912","CanalTLV1",1
"303970143732912","ChileDignoMovimiento",1
"303970143732912","ColectivoAntifeminista",2
"303970143732912","ConMisHijosNoTeMetasOficial",1
"303970143732912","ConParticipacion",2
"303970143732912","ConservadorCristiano",4
"303970143732912","DEESPPIEERTA",1
"303970143732912","EPASI.ARGENTINA",1
"303970143732912","EduardoVerastegui",1
"303970143732912","EhUniverso",1
"303970143732912","ElViernesOK",3
"303970143732912","EmmanuelDanann",4
"303970143732912","EscritorRubenTapia",2
"303970143732912","FrenteNacionalPorLaFamiliaOficial",1
"303970143732912","GenderStudiess",1
"303970143732912","GeraLopez2019",4
"303970143732912","GodSciencesite",6
"303970143732912","HazteOir.org",5
"303970143732912","Infobae",1
"303970143732912","JesuCristoTvcanal7",1
"303970143732912","JoanPlanasArt",3
"303970143732912","LACONTRATELEVISION",15
"303970143732912","LaNuez",1
"303970143732912","LasParejasReales",5
"303970143732912","LatinoamericaUnidaPorLaFamiliaNatural",2
"303970143732912","LibertarioAlex",2
"303970143732912","LineaNacional",18
"303970143732912","MEDICOSVERDAD",1
"303970143732912","MadridVOX",6
"303970143732912","MarcelGarciaOficial",1
"303970143732912","MarchaxlaVidaArgentina",1
"303970143732912","Marcoskappesok",2
"303970143732912","MirafloresLaAutentica",1
"303970143732912","MovFemenino14e",3
"303970143732912","MovimientoMisioneroMundialOficial",1
"303970143732912","MovimientoPorLosDerechosDelHombre",2
"303970143732912","NadieMenos.org",4
"303970143732912","NadieMenosColombia",1
"303970143732912","NatyCamperoNICE",1
"303970143732912","NewsnerEspanol",1
"303970143732912","NoALaIdDeGenero",2
"303970143732912","NoticiasCaracol",1
"303970143732912","ONGCATOLICASINCOMPONENDA",1
"303970143732912","Oliver.Ibanez.Youtube",1
"303970143732912","PlataformaEspanaPlusUltra",1
"303970143732912","RACapologetica",1
"303970143732912","RadioAN24",3
"303970143732912","RedUnotv",1
